,game_id,season,type,date_time,away_team_id,home_team_id,away_goals,home_goals,outcome,home_rink_side_start,venue,venue_link,venue_time_zone_id,venue_time_zone_offset,venue_time_zone_tz,HomeTeam,AwayTeam
1962,2013021146,20132014,R,2014-04-03T23:00:00Z,25,12,1,4,home win REG,right,PNC Arena,/api/v1/venues/null,America/New_York,-4,EDT,Carolina,Dallas
1348,2013021147,20132014,R,2014-04-03T23:30:00Z,20,14,4,1,away win REG,left,Tampa Bay Times Forum,/api/v1/venues/null,America/New_York,-4,EDT,Tampa Bay,Calgary
1521,2013021144,20132014,R,2014-04-03T23:30:00Z,6,10,3,4,home win OT,right,Air Canada Centre,/api/v1/venues/null,America/Toronto,-4,EDT,Toronto,Boston
1388,2013021148,20132014,R,2014-04-04T00:00:00Z,30,16,2,3,home win SO,right,United Center,/api/v1/venues/null,America/Chicago,-5,CDT,Chicago,Minnesota
1702,2013021149,20132014,R,2014-04-04T00:00:00Z,7,19,1,2,home win REG,left,Scottrade Center,/api/v1/venues/null,America/Chicago,-5,CDT,St Louis,Buffalo
1823,2013021150,20132014,R,2014-04-04T00:00:00Z,5,52,4,2,away win REG,right,MTS Centre,/api/v1/venues/null,America/Winnipeg,-5,CDT,Winnipeg,Pittsburgh
1723,2013021151,20132014,R,2014-04-04T01:00:00Z,3,21,2,3,home win SO,right,Pepsi Center,/api/v1/venues/null,America/Denver,-6,MDT,Colorado,NY Rangers
1659,2013021152,20132014,R,2014-04-04T02:30:00Z,26,28,1,2,home win REG,left,SAP Center at San Jose,/api/v1/venues/null,America/Los_Angeles,-7,PDT,San Jose,Los Angeles
1281,2013021153,20132014,R,2014-04-04T23:00:00Z,8,9,7,4,away win REG,left,Canadian Tire Centre,/api/v1/venues/null,America/New_York,-4,EDT,Ottawa,Montreal
1284,2013021154,20132014,R,2014-04-04T23:00:00Z,16,29,4,3,away win REG,left,Nationwide Arena,/api/v1/venues/null,America/New_York,-4,EDT,Columbus,Chicago
1322,2013021157,20132014,R,2014-04-04T23:00:00Z,15,1,1,2,home win REG,left,Prudential Center,/api/v1/venues/null,America/New_York,-4,EDT,New Jersey,Washington
1188,2013021155,20132014,R,2014-04-04T23:30:00Z,7,17,2,3,home win REG,right,Joe Louis Arena,/api/v1/venues/null,America/Detroit,-4,EDT,Detroit,Buffalo
1818,2013021156,20132014,R,2014-04-04T23:30:00Z,20,13,2,1,away win REG,right,BB&T Center,/api/v1/venues/null,America/New_York,-4,EDT,Florida,Calgary
1896,2013021159,20132014,R,2014-04-05T02:00:00Z,18,24,5,2,away win REG,left,Honda Center,/api/v1/venues/null,America/Los_Angeles,-7,PDT,Anaheim,Nashville
2119,2013021158,20132014,R,2014-04-05T02:00:00Z,22,27,3,2,away win SO,,Jobing.com Arena,/api/v1/venues/null,America/Phoenix,-7,MST,Phoenix,Edmonton
1095,2013021160,20132014,R,2014-04-05T17:00:00Z,4,6,2,5,home win REG,left,TD Garden,/api/v1/venues/null,America/New_York,-4,EDT,Boston,Philadelphia
1633,2013021161,20132014,R,2014-04-05T18:00:00Z,21,19,4,0,away win REG,left,Scottrade Center,/api/v1/venues/null,America/Chicago,-5,CDT,St Louis,Colorado
990,2013021162,20132014,R,2014-04-05T21:00:00Z,15,2,4,3,away win SO,left,Nassau Coliseum,/api/v1/venues/null,America/New_York,-4,EDT,NY Islanders,Washington
1143,2013021164,20132014,R,2014-04-05T23:00:00Z,17,8,3,5,home win REG,right,Centre Bell,/api/v1/venues/null,America/Montreal,-4,EDT,Montreal,Detroit
1184,2013021163,20132014,R,2014-04-05T23:00:00Z,52,10,4,2,away win REG,right,Air Canada Centre,/api/v1/venues/null,America/Toronto,-4,EDT,Toronto,Winnipeg
1251,2013021166,20132014,R,2014-04-05T23:00:00Z,9,3,3,2,away win REG,right,Madison Square Garden,/api/v1/venues/null,America/New_York,-4,EDT,NY Rangers,Ottawa
1573,2013021167,20132014,R,2014-04-05T23:00:00Z,1,12,3,1,away win REG,right,PNC Arena,/api/v1/venues/null,America/New_York,-4,EDT,Carolina,New Jersey
1939,2013021165,20132014,R,2014-04-05T23:00:00Z,25,14,5,2,away win REG,left,Tampa Bay Times Forum,/api/v1/venues/null,America/New_York,-4,EDT,Tampa Bay,Dallas
1836,2013021168,20132014,R,2014-04-06T00:00:00Z,5,30,0,4,home win REG,right,Xcel Energy Center,/api/v1/venues/null,America/Chicago,-5,CDT,Minnesota,Pittsburgh
1574,2013021169,20132014,R,2014-04-06T02:00:00Z,26,23,1,2,home win REG,right,Rogers Arena,/api/v1/venues/null,America/Vancouver,-7,PDT,Vancouver,Los Angeles
1623,2013021170,20132014,R,2014-04-06T02:30:00Z,18,28,3,0,away win REG,left,SAP Center at San Jose,/api/v1/venues/null,America/Los_Angeles,-7,PDT,San Jose,Nashville
1835,2013021174,20132014,R,2014-04-06T16:30:00Z,19,16,2,4,home win REG,right,United Center,/api/v1/venues/null,America/Chicago,-5,CDT,Chicago,St Louis
1100,2013021171,20132014,R,2014-04-06T21:00:00Z,25,13,2,3,home win REG,right,BB&T Center,/api/v1/venues/null,America/New_York,-4,EDT,Florida,Dallas
1246,2013021172,20132014,R,2014-04-06T22:00:00Z,2,29,0,4,home win REG,left,Nationwide Arena,/api/v1/venues/null,America/New_York,-4,EDT,Columbus,NY Islanders
2091,2013021173,20132014,R,2014-04-06T23:30:00Z,7,4,2,5,home win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT,Philadelphia,Buffalo
1231,2013021175,20132014,R,2014-04-07T00:00:00Z,5,21,3,2,away win SO,right,Pepsi Center,/api/v1/venues/null,America/Denver,-6,MDT,Colorado,Pittsburgh
1820,2013021176,20132014,R,2014-04-07T00:00:00Z,24,22,2,4,home win REG,left,Rexall Place,/api/v1/venues/null,America/Edmonton,-6,MDT,Edmonton,Anaheim
1778,2013021177,20132014,R,2014-04-07T23:00:00Z,20,1,1,0,away win REG,left,Prudential Center,/api/v1/venues/null,America/New_York,-4,EDT,New Jersey,Calgary
1978,2013021178,20132014,R,2014-04-08T00:00:00Z,30,52,1,0,away win REG,right,MTS Centre,/api/v1/venues/null,America/Winnipeg,-5,CDT,Winnipeg,Minnesota
1375,2013021179,20132014,R,2014-04-08T02:00:00Z,24,23,3,0,away win REG,right,Rogers Arena,/api/v1/venues/null,America/Vancouver,-7,PDT,Vancouver,Anaheim
1137,2013021183,20132014,R,2014-04-08T23:00:00Z,27,29,3,4,home win OT,left,Nationwide Arena,/api/v1/venues/null,America/New_York,-4,EDT,Columbus,Phoenix
1441,2013021182,20132014,R,2014-04-08T23:00:00Z,12,3,1,4,home win REG,right,Madison Square Garden,/api/v1/venues/null,America/New_York,-4,EDT,NY Rangers,Carolina
1458,2013021181,20132014,R,2014-04-08T23:00:00Z,9,2,4,1,away win REG,left,Nassau Coliseum,/api/v1/venues/null,America/New_York,-4,EDT,NY Islanders,Ottawa
1987,2013021180,20132014,R,2014-04-08T23:00:00Z,17,7,4,2,away win REG,left,First Niagara Center,/api/v1/venues/null,America/New_York,-4,EDT,Buffalo,Detroit
1537,2013021184,20132014,R,2014-04-08T23:30:00Z,10,14,0,3,home win REG,left,Tampa Bay Times Forum,/api/v1/venues/null,America/New_York,-4,EDT,Tampa Bay,Toronto
1559,2013021185,20132014,R,2014-04-08T23:30:00Z,4,13,5,2,away win REG,right,BB&T Center,/api/v1/venues/null,America/New_York,-4,EDT,Florida,Philadelphia
912,2013021187,20132014,R,2014-04-09T00:00:00Z,6,30,3,4,home win SO,right,Xcel Energy Center,/api/v1/venues/null,America/Chicago,-5,CDT,Minnesota,Boston
1679,2013021186,20132014,R,2014-04-09T00:00:00Z,15,19,4,1,away win REG,left,Scottrade Center,/api/v1/venues/null,America/Chicago,-5,CDT,St Louis,Washington
1755,2013021188,20132014,R,2014-04-09T00:30:00Z,18,25,2,3,home win SO,right,American Airlines Center,/api/v1/venues/null,America/Chicago,-5,CDT,Dallas,Nashville
1195,2013021189,20132014,R,2014-04-09T01:30:00Z,21,22,4,1,away win REG,left,Rexall Place,/api/v1/venues/null,America/Edmonton,-6,MDT,Edmonton,Colorado
1291,2013021190,20132014,R,2014-04-09T23:30:00Z,8,16,2,3,home win OT,right,United Center,/api/v1/venues/null,America/Chicago,-5,CDT,Chicago,Montreal
1586,2013021191,20132014,R,2014-04-10T00:00:00Z,17,5,3,4,home win SO,left,CONSOL Energy Center,/api/v1/venues/null,America/New_York,-4,EDT,Pittsburgh,Detroit
1310,2013020971,20132014,R,2014-04-10T00:30:00Z,29,25,3,1,away win REG,right,American Airlines Center,/api/v1/venues/null,America/Chicago,-5,CDT,Dallas,Columbus
1139,2013021192,20132014,R,2014-04-10T02:00:00Z,26,20,3,4,home win SO,right,Scotiabank Saddledome,/api/v1/venues/null,America/Denver,-6,MDT,Calgary,Los Angeles
1362,2013021193,20132014,R,2014-04-10T02:30:00Z,28,24,2,5,home win REG,left,Honda Center,/api/v1/venues/null,America/Los_Angeles,-7,PDT,Anaheim,San Jose
999,2013021194,20132014,R,2014-04-10T23:00:00Z,7,3,1,2,home win REG,right,Madison Square Garden,/api/v1/venues/null,America/New_York,-4,EDT,NY Rangers,Buffalo
1696,2013021195,20132014,R,2014-04-10T23:00:00Z,15,12,5,2,away win REG,right,PNC Arena,/api/v1/venues/null,America/New_York,-4,EDT,Carolina,Washington
1054,2013021198,20132014,R,2014-04-10T23:30:00Z,4,14,2,4,home win REG,left,Tampa Bay Times Forum,/api/v1/venues/null,America/New_York,-4,EDT,Tampa Bay,Philadelphia
1220,2013021199,20132014,R,2014-04-10T23:30:00Z,10,13,2,4,home win REG,right,BB&T Center,/api/v1/venues/null,America/New_York,-4,EDT,Florida,Toronto
1309,2013021197,20132014,R,2014-04-10T23:30:00Z,1,9,1,2,home win SO,left,Canadian Tire Centre,/api/v1/venues/null,America/New_York,-4,EDT,Ottawa,New Jersey
1800,2013021196,20132014,R,2014-04-10T23:30:00Z,2,8,2,0,away win REG,right,Centre Bell,/api/v1/venues/null,America/Montreal,-4,EDT,Montreal,NY Islanders
1528,2013021202,20132014,R,2014-04-11T00:00:00Z,6,52,1,2,home win SO,right,MTS Centre,/api/v1/venues/null,America/Winnipeg,-5,CDT,Winnipeg,Boston
1598,2013021200,20132014,R,2014-04-11T00:00:00Z,27,18,0,2,home win REG,left,Bridgestone Arena,/api/v1/venues/null,America/Chicago,-5,CDT,Nashville,Phoenix
2036,2013021201,20132014,R,2014-04-11T00:00:00Z,19,30,2,4,home win REG,right,Xcel Energy Center,/api/v1/venues/null,America/Chicago,-5,CDT,Minnesota,St Louis
2103,2013021203,20132014,R,2014-04-11T01:30:00Z,26,22,3,0,away win REG,left,Rexall Place,/api/v1/venues/null,America/Edmonton,-6,MDT,Edmonton,Los Angeles
1361,2013021204,20132014,R,2014-04-11T02:00:00Z,21,23,4,2,away win REG,right,Rogers Arena,/api/v1/venues/null,America/Vancouver,-7,PDT,Vancouver,Colorado
1371,2013021205,20132014,R,2014-04-11T23:00:00Z,16,15,0,4,home win REG,right,Verizon Center,/api/v1/venues/null,America/New_York,-4,EDT,Washington,Chicago
1192,2013021206,20132014,R,2014-04-11T23:30:00Z,12,17,2,1,away win REG,right,Joe Louis Arena,/api/v1/venues/null,America/Detroit,-4,EDT,Detroit,Carolina
1981,2013021207,20132014,R,2014-04-11T23:30:00Z,29,14,2,3,home win REG,left,Tampa Bay Times Forum,/api/v1/venues/null,America/New_York,-4,EDT,Tampa Bay,Columbus
2124,2013021208,20132014,R,2014-04-11T23:30:00Z,2,1,3,2,away win SO,left,Prudential Center,/api/v1/venues/null,America/New_York,-4,EDT,New Jersey,NY Islanders
1620,2013021209,20132014,R,2014-04-12T00:30:00Z,19,25,0,3,home win REG,right,American Airlines Center,/api/v1/venues/null,America/Chicago,-5,CDT,Dallas,St Louis
1051,2013021210,20132014,R,2014-04-12T01:00:00Z,52,20,5,3,away win REG,right,Scotiabank Saddledome,/api/v1/venues/null,America/Denver,-6,MDT,Calgary,Winnipeg
2128,2013021211,20132014,R,2014-04-12T02:00:00Z,21,28,1,5,home win REG,left,SAP Center at San Jose,/api/v1/venues/null,America/Los_Angeles,-7,PDT,San Jose,Colorado
2041,2013021212,20132014,R,2014-04-12T16:30:00Z,7,6,1,4,home win REG,left,TD Garden,/api/v1/venues/null,America/New_York,-4,EDT,Boston,Buffalo
928,2013021213,20132014,R,2014-04-12T19:00:00Z,4,5,4,3,away win OT,left,CONSOL Energy Center,/api/v1/venues/null,America/New_York,-4,EDT,Pittsburgh,Philadelphia
1023,2013021216,20132014,R,2014-04-12T23:00:00Z,29,13,3,2,away win REG,right,BB&T Center,/api/v1/venues/null,America/New_York,-4,EDT,Florida,Columbus
1530,2013021215,20132014,R,2014-04-12T23:00:00Z,10,9,0,1,home win REG,left,Canadian Tire Centre,/api/v1/venues/null,America/New_York,-4,EDT,Ottawa,Toronto
1964,2013021214,20132014,R,2014-04-12T23:00:00Z,3,8,0,1,home win OT,right,Centre Bell,/api/v1/venues/null,America/Montreal,-4,EDT,Montreal,NY Rangers
1031,2013021217,20132014,R,2014-04-13T00:00:00Z,16,18,5,7,home win REG,left,Bridgestone Arena,/api/v1/venues/null,America/Chicago,-5,CDT,Nashville,Chicago
1060,2013021218,20132014,R,2014-04-13T01:00:00Z,28,27,3,2,away win REG,,Jobing.com Arena,/api/v1/venues/null,America/Phoenix,-7,MST,Phoenix,San Jose
1519,2013021219,20132014,R,2014-04-13T02:00:00Z,23,22,2,5,home win REG,left,Rexall Place,/api/v1/venues/null,America/Edmonton,-6,MDT,Edmonton,Vancouver
1413,2013021220,20132014,R,2014-04-13T02:30:00Z,24,26,4,3,away win SO,right,Staples Center,/api/v1/venues/null,America/Los_Angeles,-7,PDT,Los Angeles,Anaheim
1663,2013021224,20132014,R,2014-04-13T16:30:00Z,17,19,3,0,away win REG,left,Scottrade Center,/api/v1/venues/null,America/Chicago,-5,CDT,St Louis,Detroit
1135,2013021223,20132014,R,2014-04-13T19:00:00Z,14,15,1,0,away win SO,right,Verizon Center,/api/v1/venues/null,America/New_York,-4,EDT,Washington,Tampa Bay
1280,2013021222,20132014,R,2014-04-13T19:00:00Z,12,4,6,5,away win SO,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT,Philadelphia,Carolina
2033,2013021221,20132014,R,2014-04-13T19:00:00Z,6,1,2,3,home win REG,left,Prudential Center,/api/v1/venues/null,America/New_York,-4,EDT,New Jersey,Boston
1739,2013021225,20132014,R,2014-04-13T21:00:00Z,2,7,4,3,away win SO,left,First Niagara Center,/api/v1/venues/null,America/New_York,-4,EDT,Buffalo,NY Islanders
2013,2013021226,20132014,R,2014-04-13T23:30:00Z,9,5,3,2,away win SO,left,CONSOL Energy Center,/api/v1/venues/null,America/New_York,-4,EDT,Pittsburgh,Ottawa
1638,2013021227,20132014,R,2014-04-14T00:00:00Z,18,30,7,3,away win REG,right,Xcel Energy Center,/api/v1/venues/null,America/Chicago,-5,CDT,Minnesota,Nashville
1694,2013021229,20132014,R,2014-04-14T00:00:00Z,21,24,2,3,home win OT,left,Honda Center,/api/v1/venues/null,America/Los_Angeles,-7,PDT,Anaheim,Colorado
994,2013021230,20132014,R,2014-04-14T01:00:00Z,25,27,1,2,home win REG,,Jobing.com Arena,/api/v1/venues/null,America/Phoenix,-7,MST,Phoenix,Dallas
1509,2013021228,20132014,R,2014-04-14T01:00:00Z,20,23,1,5,home win REG,right,Rogers Arena,/api/v1/venues/null,America/Vancouver,-7,PDT,Vancouver,Calgary
888,2013030121,20132014,P,2014-04-16T23:00:00Z,8,14,5,4,away win OT,left,Tampa Bay Times Forum,/api/v1/venues/null,America/New_York,-4,EDT,Tampa Bay,Montreal
870,2013030131,20132014,P,2014-04-16T23:30:00Z,29,5,3,4,home win REG,left,CONSOL Energy Center,/api/v1/venues/null,America/New_York,-4,EDT,Pittsburgh,Columbus
833,2013030171,20132014,P,2014-04-17T02:00:00Z,25,24,3,4,home win REG,left,Honda Center,/api/v1/venues/null,America/Los_Angeles,-7,PDT,Anaheim,Dallas
863,2013030141,20132014,P,2014-04-17T23:00:00Z,4,3,1,4,home win REG,right,Madison Square Garden,/api/v1/venues/null,America/New_York,-4,EDT,NY Rangers,Philadelphia
806,2013030161,20132014,P,2014-04-18T00:00:00Z,16,19,3,4,home win OT,left,Scottrade Center,/api/v1/venues/null,America/Chicago,-5,CDT,St Louis,Chicago
812,2013030151,20132014,P,2014-04-18T01:30:00Z,30,21,4,5,home win OT,right,Pepsi Center,/api/v1/venues/null,America/Denver,-6,MDT,Colorado,Minnesota
876,2013030181,20132014,P,2014-04-18T02:30:00Z,26,28,3,6,home win REG,left,SAP Center at San Jose,/api/v1/venues/null,America/Los_Angeles,-7,PDT,San Jose,Los Angeles
889,2013030122,20132014,P,2014-04-18T23:00:00Z,8,14,4,1,away win REG,left,Tampa Bay Times Forum,/api/v1/venues/null,America/New_York,-4,EDT,Tampa Bay,Montreal
883,2013030111,20132014,P,2014-04-18T23:30:00Z,17,6,1,0,away win REG,left,TD Garden,/api/v1/venues/null,America/New_York,-4,EDT,Boston,Detroit
834,2013030172,20132014,P,2014-04-19T02:00:00Z,25,24,2,3,home win REG,left,Honda Center,/api/v1/venues/null,America/Los_Angeles,-7,PDT,Anaheim,Dallas
807,2013030162,20132014,P,2014-04-19T19:00:00Z,16,19,3,4,home win OT,left,Scottrade Center,/api/v1/venues/null,America/Chicago,-5,CDT,St Louis,Chicago
871,2013030132,20132014,P,2014-04-19T23:00:00Z,29,5,4,3,away win OT,left,CONSOL Energy Center,/api/v1/venues/null,America/New_York,-4,EDT,Pittsburgh,Columbus
813,2013030152,20132014,P,2014-04-20T01:30:00Z,30,21,2,4,home win REG,right,Pepsi Center,/api/v1/venues/null,America/Denver,-6,MDT,Colorado,Minnesota
864,2013030142,20132014,P,2014-04-20T16:00:00Z,4,3,4,2,away win REG,right,Madison Square Garden,/api/v1/venues/null,America/New_York,-4,EDT,NY Rangers,Philadelphia
884,2013030112,20132014,P,2014-04-20T19:00:00Z,17,6,1,4,home win REG,left,TD Garden,/api/v1/venues/null,America/New_York,-4,EDT,Boston,Detroit
890,2013030123,20132014,P,2014-04-20T23:00:00Z,14,8,2,3,home win REG,right,Centre Bell,/api/v1/venues/null,America/Montreal,-4,EDT,Montreal,Tampa Bay
877,2013030182,20132014,P,2014-04-21T02:00:00Z,26,28,2,7,home win REG,left,SAP Center at San Jose,/api/v1/venues/null,America/Los_Angeles,-7,PDT,San Jose,Los Angeles
814,2013030153,20132014,P,2014-04-21T23:00:00Z,21,30,0,1,home win OT,right,Xcel Energy Center,/api/v1/venues/null,America/Chicago,-5,CDT,Minnesota,Colorado
872,2013030133,20132014,P,2014-04-21T23:00:00Z,5,29,4,3,away win REG,left,Nationwide Arena,/api/v1/venues/null,America/New_York,-4,EDT,Columbus,Pittsburgh
808,2013030163,20132014,P,2014-04-22T00:30:00Z,19,16,0,2,home win REG,right,United Center,/api/v1/venues/null,America/Chicago,-5,CDT,Chicago,St Louis
835,2013030173,20132014,P,2014-04-22T01:30:00Z,24,25,0,3,home win REG,right,American Airlines Center,/api/v1/venues/null,America/Chicago,-5,CDT,Dallas,Anaheim
891,2013030124,20132014,P,2014-04-22T23:00:00Z,14,8,3,4,home win REG,right,Centre Bell,/api/v1/venues/null,America/Montreal,-4,EDT,Montreal,Tampa Bay
885,2013030113,20132014,P,2014-04-22T23:30:00Z,6,17,3,0,away win REG,right,Joe Louis Arena,/api/v1/venues/null,America/Detroit,-4,EDT,Detroit,Boston
865,2013030143,20132014,P,2014-04-23T00:00:00Z,3,4,4,1,away win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT,Philadelphia,NY Rangers
878,2013030183,20132014,P,2014-04-23T02:00:00Z,28,26,4,3,away win OT,right,Staples Center,/api/v1/venues/null,America/Los_Angeles,-7,PDT,Los Angeles,San Jose
873,2013030134,20132014,P,2014-04-23T23:00:00Z,5,29,3,4,home win OT,left,Nationwide Arena,/api/v1/venues/null,America/New_York,-4,EDT,Columbus,Pittsburgh
836,2013030174,20132014,P,2014-04-24T00:00:00Z,24,25,2,4,home win REG,right,American Airlines Center,/api/v1/venues/null,America/Chicago,-5,CDT,Dallas,Anaheim
809,2013030164,20132014,P,2014-04-24T01:30:00Z,19,16,3,4,home win OT,right,United Center,/api/v1/venues/null,America/Chicago,-5,CDT,Chicago,St Louis
886,2013030114,20132014,P,2014-04-25T00:00:00Z,6,17,3,2,away win OT,right,Joe Louis Arena,/api/v1/venues/null,America/Detroit,-4,EDT,Detroit,Boston
815,2013030154,20132014,P,2014-04-25T01:30:00Z,21,30,1,2,home win REG,right,Xcel Energy Center,/api/v1/venues/null,America/Chicago,-5,CDT,Minnesota,Colorado
879,2013030184,20132014,P,2014-04-25T02:30:00Z,28,26,3,6,home win REG,right,Staples Center,/api/v1/venues/null,America/Los_Angeles,-7,PDT,Los Angeles,San Jose
866,2013030144,20132014,P,2014-04-25T23:00:00Z,3,4,1,2,home win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT,Philadelphia,NY Rangers
810,2013030165,20132014,P,2014-04-26T00:00:00Z,16,19,3,2,away win OT,left,Scottrade Center,/api/v1/venues/null,America/Chicago,-5,CDT,St Louis,Chicago
837,2013030175,20132014,P,2014-04-26T02:30:00Z,25,24,2,6,home win REG,left,Honda Center,/api/v1/venues/null,America/Los_Angeles,-7,PDT,Anaheim,Dallas
887,2013030115,20132014,P,2014-04-26T19:00:00Z,17,6,2,4,home win REG,left,TD Garden,/api/v1/venues/null,America/New_York,-4,EDT,Boston,Detroit
874,2013030135,20132014,P,2014-04-26T23:00:00Z,29,5,1,3,home win REG,left,CONSOL Energy Center,/api/v1/venues/null,America/New_York,-4,EDT,Pittsburgh,Columbus
816,2013030155,20132014,P,2014-04-27T01:30:00Z,30,21,3,4,home win OT,right,Pepsi Center,/api/v1/venues/null,America/Denver,-6,MDT,Colorado,Minnesota
880,2013030185,20132014,P,2014-04-27T02:00:00Z,26,28,3,0,away win REG,left,SAP Center at San Jose,/api/v1/venues/null,America/Los_Angeles,-7,PDT,San Jose,Los Angeles
867,2013030145,20132014,P,2014-04-27T16:00:00Z,4,3,2,4,home win REG,right,Madison Square Garden,/api/v1/venues/null,America/New_York,-4,EDT,NY Rangers,Philadelphia
811,2013030166,20132014,P,2014-04-27T19:00:00Z,19,16,1,5,home win REG,right,United Center,/api/v1/venues/null,America/Chicago,-5,CDT,Chicago,St Louis
838,2013030176,20132014,P,2014-04-28T00:00:00Z,24,25,5,4,away win OT,right,American Airlines Center,/api/v1/venues/null,America/Chicago,-5,CDT,Dallas,Anaheim
875,2013030136,20132014,P,2014-04-28T23:00:00Z,5,29,4,3,away win REG,left,Nationwide Arena,/api/v1/venues/null,America/New_York,-4,EDT,Columbus,Pittsburgh
817,2013030156,20132014,P,2014-04-29T01:00:00Z,21,30,2,5,home win REG,right,Xcel Energy Center,/api/v1/venues/null,America/Chicago,-5,CDT,Minnesota,Colorado
881,2013030186,20132014,P,2014-04-29T02:00:00Z,28,26,1,4,home win REG,right,Staples Center,/api/v1/venues/null,America/Los_Angeles,-7,PDT,Los Angeles,San Jose
868,2013030146,20132014,P,2014-04-29T23:30:00Z,3,4,2,5,home win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT,Philadelphia,NY Rangers
869,2013030147,20132014,P,2014-04-30T23:00:00Z,4,3,1,2,home win REG,right,Madison Square Garden,/api/v1/venues/null,America/New_York,-4,EDT,NY Rangers,Philadelphia
818,2013030157,20132014,P,2014-05-01T01:30:00Z,30,21,5,4,away win OT,right,Pepsi Center,/api/v1/venues/null,America/Denver,-6,MDT,Colorado,Minnesota
882,2013030187,20132014,P,2014-05-01T02:00:00Z,26,28,5,1,away win REG,left,SAP Center at San Jose,/api/v1/venues/null,America/Los_Angeles,-7,PDT,San Jose,Los Angeles
